popularity,title,genre
13603,Yukiguni no Oujisama,['Slice of Life']
1972,Detective Conan Movie 06: The Phantom of Baker Street,"['Adventure', 'Mystery', 'Police', 'Shounen']"
14771,Yukidaruma Kazoku,"['Music', 'Kids']"
13162,Yukidaruma,"['Fantasy', 'Historical']"
107,Shokugeki no Souma: Ni no Sara,"['Ecchi', 'School', 'Shounen']"
745,One Outs,"['Sports', 'Psychological', 'Seinen']"
13846,Yuki no Joou,['Fantasy']
1847,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']"
15209,Yuki Matsuri,"['Kids', 'Music']"
15805,Yuki Daruman no Fuyumichi Koutsuu Anzen,['Kids']
13963,Yuke! Shouei-kun,['Comedy']
15690,Yukai na Mezamashi Tokei,"['Music', 'Kids']"
14943,Yukai na Animal Bus 2nd Season,"['Comedy', 'Kids']"
1676,Kemono no Souja Erin,"['Drama', 'Fantasy', 'Slice of Life']"
12250,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,"['Comedy', 'Demons', 'Kids', 'Supernatural', 'School']"
12280,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,"['Comedy', 'Demons', 'Kids', 'Supernatural', 'School']"
14023,Youkai Ningen Bem: Part II,"['Demons', 'Horror']"
15804,Yot-chan no Fushigina Crayon,"['Fantasy', 'Kids']"
13696,Yoshimoto Muchikko Monogatari,['Comedy']
1382,Diamond no Ace: Second Season,"['Comedy', 'Sports', 'School', 'Shounen']"
13826,Yoshida no Time Slip Fumai-kou,"['Historical', 'Parody']"
481,Shingeki no Kyojin: Kuinaki Sentaku,"['Action', 'Fantasy', 'Shoujo']"
16001,Yorugao,"['Kids', 'Music']"
13161,Yoshida no Matsue Beauty Daisakusen,"['Comedy', 'Parody']"
15548,Yoninme no Ousama,"['Music', 'Kids']"
14371,Yonimo Kimyou na Man☆Gatarou,['Comedy']
14452,Yongshi,"['Historical', 'Martial Arts']"
12835,Yong Zhe Da Mao Xian 2nd Season,"['Adventure', 'Fantasy']"
11351,Yong Zhe Da Mao Xian,"['Adventure', 'Fantasy']"
14001,Yoligongju Loopy,"['Kids', 'Magic']"
14770,Yocchan no Biidama,"['Drama', 'Historical']"
11104,Ylion to Callysia,"['Action', 'Fantasy']"
15644,Yi Kong Zhi Dian,"['Adventure', 'Kids', 'Sports']"
12922,Yichang Shengwu Jianwenlu Specials,['Comedy']
15508,Yeastken.,['Kids']
14590,Yeongsimi,"['Comedy', 'School', 'Slice of Life', 'Kids']"
13066,Yeonghongibyeong Lazenca,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']"
11513,Yawarakame♥,"['Comedy', 'Kids']"
13383,Yawaraka Sensha,['Comedy']
12646,Yattokame Tanteidan,"['Kids', 'Mystery', 'Slice of Life']"
13734,Yawaraka Atom,"['Comedy', 'Parody']"
16205,Yat-chan to Shinnyuusei,"['Kids', 'Supernatural']"
16194,Yat-chan to Kasei no Ko,"['Kids', 'Sci-Fi', 'Supernatural']"
15307,Yasashii Ookami,['Kids']
15643,Yasashii Kaze,"['Music', 'Kids']"
15642,Yasashi-sa no Tamatebako,"['Music', 'Kids']"
16035,Yasashi-sa,"['Kids', 'Music']"
13901,Yasai no Yousei: Quiz Gekijou,"['Comedy', 'Kids']"
13464,Yasai no Yousei: N.Y.Salad 2nd Series,['Kids']
12377,Yasai no Yousei: N.Y.Salad,['Kids']
5463,Super Street Fighter IV,"['Action', 'Adventure', 'Shounen']"
10498,Soukou Kihei Votoms Recaps,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
11156,Shin Minashigo Hutch,"['Adventure', 'Comedy', 'Drama']"
8855,Stratos 4: Logbook,"['Action', 'Ecchi', 'Sci-Fi']"
14606,Yans! Gans! Meat or Die Episode 0,"['Adventure', 'Comedy']"
11614,Shin Kyojin no Hoshi,['Sports']
1156,Senran Kagura,"['Action', 'Comedy', 'Ecchi', 'School']"
9082,Sengoku Musou: Sengoku Musou High School,"['Comedy', 'Samurai', 'School']"
13082,Yokohama Bakkure-tai,"['Action', 'Comedy', 'Romance', 'Shounen']"
5429,Saint Beast: Kouin Jojishi Tenshi Tan,['Fantasy']
6737,SD Gundam Sangokuden Brave Battle Warriors,"['Action', 'Historical', 'Mecha']"
11278,Saru Getchu: On Air 2nd,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']"
2503,Queen's Blade: Rebellion,"['Action', 'Adventure', 'Ecchi', 'Fantasy']"
10483,Puso Ni Comi,"['Action', 'Game', 'Sci-Fi', 'Comedy', 'Parody', 'School']"
6545,Poputepipikku Kinen,"['Parody', 'Sports']"
14532,YanYan Machiko Specials,"['Music', 'Slice of Life', 'Comedy']"
5289,RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness and Thereness,"['Drama', 'Psychological', 'Sci-Fi']"
5713,Pokemon: Pikachu no Kirakira Daisousaku!,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
3017,Pokemon Best Wishes! Season 2: Decolora Adventure,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']"
14772,Yume no Tsuzuki,"['Drama', 'Kids']"
15284,Yuujou no Kickoff,"['Drama', 'Kids', 'Sports']"
15251,Zannen na Ikimono Jiten (Special),"['Comedy', 'Slice of Life']"
7481,"Onihei: Sono Otoko, Heizou Hasegawa","['Historical', 'Seinen']"
13567,Yuuto-kun ga Iku,"['Kids', 'Sports']"
4427,Mobile Suit Gundam SEED MSV Astray,"['Space', 'Mecha', 'Military', 'Sci-Fi']"
16036,Zet Ranger,"['Action', 'Kids', 'Sci-Fi', 'Super Power']"
15234,Youtai Nuhai Zai Shanghai 2: Xianglian Mima,"['Military', 'Historical', 'Drama']"
12929,Youyou no Neko Tsumami,"['Slice of Life', 'Comedy']"
13621,Yowamushi Chinsengumi,"['Comedy', 'Kids']"
13543,Yowamushi Monsters,['Kids']
16206,Yuhuwa Chingudeul,['Kids']
14145,Yukai na Animal Bus,"['Comedy', 'Kids']"
15549,Youkoso! Ecolo Shima,['Kids']
14676,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"['Kids', 'Drama']"
15550,Zukkoke Sannin-gumi no Bousai Kyoushitsu,"['Drama', 'Kids']"
13622,Zouressha ga Yatte Kita,['Adventure']
15993,Zounds,['Music']
16269,Zou da Zou,"['Kids', 'Music']"
13177,Zoobles!,['Kids']
15191,Zou no Hanako,"['Drama', 'Historical']"
13526,Zou no Inai Doubutsuen,['Drama']
14247,Zoku Zoku Mura no Obake-tachi,['Fantasy']
7812,Cider no You ni Kotoba ga Wakiagaru,['Music']
8328,Chuubyou Gekihatsu Boy Special,"['Slice of Life', 'Comedy', 'School']"
8945,Chuan Shu Zijiu Zhinan,"['Historical', 'Demons', 'Supernatural', 'Drama']"
13405,Chou Futsuu Toshi Kashiwa Densetsu,"['Comedy', 'Fantasy']"
8822,Chimera,"['Action', 'Demons', 'Horror', 'Super Power', 'Supernatural']"
6937,Love Live! The School Idol Movie: Gekijou Manner CM,['Comedy']
3885,Koukyoushihen Eureka Seven Hi-Evolution 1,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']"
14476,Karakuri Piero wo Utattemita,['Music']
8299,Chikyuugai Shounen Shoujo,"['Sci-Fi', 'Space']"
6397,Juusen Battle Monsuno,"['Action', 'Adventure']"
16324,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,"['Comedy', 'Fantasy']"
10621,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"['Comedy', 'Fantasy']"
8366,Domo-kun,"['Slice of Life', 'Comedy', 'Kids']"
6222,D.C.III: Da Capo III Special,"['Romance', 'Music', 'School', 'Drama']"
7482,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,"['Comedy', 'Slice of Life']"
8099,Cinderella Girls Gekijou Specials,"['Slice of Life', 'Comedy']"
3718,Golden Kamuy 3rd Season,"['Action', 'Adventure', 'Comedy', 'Historical', 'Seinen']"
4985,Gochuumon wa Usagi Desu ka???,"['Slice of Life', 'Comedy']"
1551,Goblin Slayer: Goblin's Crown,"['Action', 'Adventure', 'Fantasy']"
5754,Gleipnir,"['Action', 'Mystery', 'Supernatural', 'Ecchi', 'Seinen']"
3682,Given Movie,"['Music', 'Slice of Life', 'Drama', 'Romance', 'Shounen Ai']"
7939,Bonobono (TV 2016),"['Slice of Life', 'Comedy']"
8097,Girls & Panzer: Taiyaki War!,"['Military', 'Comedy', 'School']"
11166,Bikkuriman,"['Comedy', 'Fantasy']"
8094,Girls & Panzer: Saishuushou Part 6,"['Military', 'School']"
8069,Girls & Panzer: Saishuushou Part 5,"['Military', 'School']"
8813,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen","['Action', 'Military', 'Romance', 'Fantasy']"
1138,Kimetsu no Yaiba Movie: Mugen Ressha-hen,"['Action', 'Historical', 'Demons', 'Supernatural', 'Shounen']"
16329,Kemono Jihen,"['Action', 'Mystery', 'Demons', 'Supernatural', 'Shounen']"
6976,Arslan Senki (TV): Fuujin Ranbu - 4-koma Gekijou,['Comedy']
8901,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,"['Action', 'Police', 'Vampire', 'Fantasy']"
5580,Katsugeki/Touken Ranbu Movie,"['Action', 'Samurai', 'Fantasy']"
10022,Zenryoku Usagi,"['Comedy', 'Kids']"
2576,Kantai Collection: KanColle Zoku-hen,"['Action', 'Military', 'Sci-Fi', 'Slice of Life', 'School']"
16328,"Kanojo, Okarishimasu","['Comedy', 'Romance', 'School', 'Shounen']"
9799,Mobile Suit Gundam: Hathaway's Flash 3,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
9695,Mobile Suit Gundam: Hathaway's Flash 2,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
7776,Mobile Suit Gundam: Hathaway's Flash,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
4746,Mirai Arise,['Sci-Fi']
7529,Mint,"['Drama', 'Fantasy']"
9432,Yoroshiku Mechadock,"['Action', 'Cars', 'Comedy', 'Police', 'Sports']"
3490,Xenosaga The Animation,"['Action', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']"
10587,Minna Atsumare! Falcom Gakuen 3rd Season,"['Comedy', 'Parody', 'School', 'Seinen']"
15325,Miki no Mikoto (TV),"['Fantasy', 'Music', 'Slice of Life', 'Supernatural']"
13459,Microphone Soul Spinners: Kotodama Shoujo,['Music']
2278,Vatican Kiseki Chousakan,"['Mystery', 'Supernatural', 'Drama']"
15480,Michiru Rescue!,[]
9936,Rebirth,['Game']
15232,Rebecca,[]
754,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,"['Psychological', 'Drama', 'Thriller', 'Fantasy']"
8897,Uchuu Senkan Tiramisù II Specials,"['Comedy', 'Mecha', 'Sci-Fi', 'Seinen', 'Slice of Life', 'Space']"
10864,Tottoi,"['Adventure', 'Slice of Life', 'Kids', 'Drama']"
2117,Quanzhi Gaoshou 2nd Season,"['Action', 'Game']"
16333,Psycho-Pass 3 Movie: First Inspector,"['Action', 'Sci-Fi', 'Police', 'Psychological']"
1409,Toradora!: SOS! Kuishinbou Banbanzai,['Comedy']
5454,Tamala 2010: A Punk Cat in Space,"['Psychological', 'Comedy', 'Dementia', 'Sci-Fi']"
15400,Tadashii Itsuwari kara no Kishou,['Music']
9594,Project758,['Drama']
3371,Princess Principal: Crown Handler 1,"['Action', 'Mystery', 'Historical']"
12997,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,"['Comedy', 'Fantasy', 'Kids']"
7569,Princess Connect! Re:Dive,"['Action', 'Adventure', 'Fantasy']"
5226,Seikimatsu★Darling,"['Comedy', 'Romance', 'Drama', 'Shounen Ai']"
9595,Sinbad: Mahiru no Yoru to Fushigi no Mon,['Adventure']
7607,Sakura Taisen: New York,"['Adventure', 'Comedy', 'Supernatural']"
3925,Saiki Kusuo no Ψ-nan (ONA),"['Comedy', 'School', 'Shounen', 'Supernatural']"
6120,To the Moon,"['Sci-Fi', 'Adventure', 'Drama']"
10385,Rokudenashi Blues 1993,"['Action', 'Comedy', 'School', 'Drama', 'Sports', 'Shounen']"
10353,Tian Guan Ci Fu,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Drama']"
1114,Tensei shitara Slime Datta Ken 2nd Season,"['Comedy', 'Fantasy']"
9637,Tenchi Muyou! Ryououki 5th Season,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']"
4212,Ten Count,"['Drama', 'Romance', 'Shounen Ai']"
9504,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,"['Adventure', 'Fantasy']"
2745,Tate no Yuusha no Nariagari 3rd Season,"['Action', 'Adventure', 'Drama', 'Fantasy']"
1292,Tate no Yuusha no Nariagari 2nd Season,"['Action', 'Adventure', 'Drama', 'Fantasy']"
7212,Tamayomi,"['Sports', 'School']"
3110,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"['Action', 'Hentai', 'Fantasy']"
3314,Maki-chan to Now.,['Hentai']
2634,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,"['Harem', 'Hentai']"
3917,Koiito Kinenbi The Animation,['Hentai']
4078,Swing Out Sisters (2014),['Hentai']
2931,Oni Chichi: Re-born,['Hentai']
3539,Fuyu no Semi,"['Drama', 'Historical', 'Romance', 'Samurai', 'Yaoi']"
7606,Boku to Nurse no Kenshuu Nisshi The Animation,['Hentai']
3944,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,['Hentai']
2191,Oni Chichi,['Hentai']
1855,Phantasy Star Online 2 The Animation,"['Action', 'Game', 'Sci-Fi', 'School']"
4855,Genkaku Cool na Sensei ga Aheboteochi!,['Hentai']
5077,Dorei Usagi to Anthony The Animation,['Hentai']
6654,Wagaya no Liliana-san The Animation,['Hentai']
9153,Perman (1983),"['Kids', 'Comedy', 'Super Power', 'School']"
5788,Miyamoto Musashi: Souken ni Haseru Yume,"['Action', 'Historical', 'Martial Arts', 'Samurai']"
5147,Fella Hame Lips,['Hentai']
10003,Koutetsu Sangokushi Special,"['Historical', 'Shounen']"
8001,Konchuu Monogatari Minashigo Hutch,"['Adventure', 'Comedy', 'Drama']"
13090,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"['Slice of Life', 'Adventure', 'Historical', 'Drama']"
2839,Juushinki Pandora,"['Sci-Fi', 'Mecha']"
4173,Geneshaft,"['Adventure', 'Mecha', 'Sci-Fi', 'Space']"
8733,Get Ride! AMDriver,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']"
1623,Final Fantasy: The Spirits Within,['Sci-Fi']
10797,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,"['Comedy', 'Parody', 'Supernatural', 'Seinen']"
9046,Chou Kuse ni Narisou,"['Slice of Life', 'Comedy', 'Romance', 'School', 'Shoujo']"
10148,Chiisana Kyojin Microman,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']"
4905,Bakuon!! OVA,"['Cars', 'Seinen', 'Slice of Life', 'Sports']"
5248,Baki: Most Evil Death Row Convicts Special Anime,"['Action', 'Martial Arts', 'Shounen']"
2857,Ayakashi,"['Action', 'Sci-Fi', 'Horror', 'Fantasy']"
3761,Harem Time The Animation,"['Harem', 'Hentai']"
10458,Arad: Suming zhi Men,"['Action', 'Adventure', 'Fantasy']"
4911,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,['Hentai']
5963,Angelique,"['Sci-Fi', 'Harem', 'Drama', 'Romance', 'Fantasy', 'Shoujo']"
5027,Lovely x Cation The Animation,['Hentai']
10355,Akuma-kun,"['Adventure', 'Fantasy', 'Horror', 'Magic', 'Supernatural']"
4036,Ajimu: Kaigan Monogatari,"['Comedy', 'Drama', 'Romance', 'School']"
3906,JK Bitch ni Shiboraretai,['Hentai']
9574,Ai Tenshi Densetsu Wedding Peach Specials,"['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']"
12897,Zoo: Hidamari no Shi,['Sci-Fi']
4255,Swing Out Sisters,['Hentai']
6321,Zoids Wild,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Mecha']"
4888,Pretty x Cation The Animation,['Hentai']
5545,Yurumates,"['Slice of Life', 'Comedy', 'Seinen']"
5741,Pretty x Cation 2 The Animation,['Hentai']
3201,Youjo Senki: Senkyou Houkoku,"['Military', 'Magic']"
4385,Ane Yome Quartet,['Hentai']
8224,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,"['Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama']"
9418,Yoshinaga-san'chi no Gargoyle Specials,"['Adventure', 'Comedy', 'Fantasy']"
3186,X-Men,"['Action', 'Drama', 'Super Power']"
5214,Soushisouai Note The Animation,['Hentai']
4145,Stringendo+Accelerando Ultimatum Sera,['Hentai']
4448,Joshikousei no Koshitsuki,['Hentai']
6436,Vatican Kiseki Chousakan: Majo no Soup,"['Mystery', 'Supernatural', 'Drama']"
2275,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"['Hentai', 'School', 'Yuri']"
3814,Tooi Sekai,"['Romance', 'Drama']"
3489,Shoujo Ramune,['Hentai']
6915,To Heart 2 Special,"['Romance', 'School', 'Drama']"
5871,TO,"['Action', 'Sci-Fi', 'Space', 'Drama', 'Seinen']"
4787,Oide yo! Mizuryuu Kei Land,['Hentai']
4706,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,['Hentai']
1979,Koisuru Boukun,"['Comedy', 'Romance', 'Yaoi']"
11169,Tentou Mushi no Uta,"['Drama', 'Slice of Life']"
3775,Koakuma Kanojo The Animation,"['Hentai', 'Supernatural', 'School']"
8958,Tamayura: More Aggressive Picture Drama,"['Comedy', 'Drama']"
2487,Takunomi.,"['Comedy', 'Slice of Life']"
11751,Sugata Sanshirou,"['Action', 'Martial Arts', 'Sports']"
8057,Sketchbook: Full Color's Picture Drama,"['Slice of Life', 'Comedy']"
7876,Sentimental Journey,"['Drama', 'Romance', 'Shoujo']"
4420,Show By Rock!! Short!!,"['Music', 'Comedy']"
10583,Reporter Blues,"['Mystery', 'Comedy']"
10109,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,"['Action', 'Historical', 'Martial Arts', 'Fantasy']"
12876,Qi Cai Lao Fu Zi,"['Action', 'Comedy', 'Seinen']"
9376,Precure Miracle Universe Movie,"['Action', 'Magic', 'Fantasy', 'Shoujo']"
6014,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
7947,Pretty Rhythm: All Star Selection,"['Music', 'Shoujo', 'Sports']"
7913,Monster Strike the Movie: Sora no Kanata,"['Action', 'Fantasy', 'Game']"
11877,Otousan wa Ai no Hito,"['Drama', 'Slice of Life']"
9457,"Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta","['Action', 'Game', 'Music', 'Fantasy']"
3817,Mob Psycho Mini,['Comedy']
9379,Miss Monochrome: Music Clips,['Music']
6780,Lupin III: Pilot Film (1978),"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']"
7340,Mai-Otome Special: Otome no Inori,"['School', 'Slice of Life']"
9405,Lily to Kaeru to (Otouto),"['Adventure', 'Comedy', 'Supernatural']"
6681,Kyoukaisenjou no Horizon Special,"['Action', 'Sci-Fi', 'Fantasy']"
10819,Kimagure Mercy,['Music']
11097,Kamen no Ninja Akakage,"['Action', 'Fantasy']"
9993,Juusenki L-Gaim III: Full Metal Soldier,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']"
6806,Ikoku Meiro no Croisée Picture Drama,"['Historical', 'Seinen', 'Slice of Life']"
5294,Ikkitousen: Western Wolves,"['Action', 'Ecchi', 'Martial Arts', 'School', 'Seinen', 'Super Power']"
10497,Ganso Tensai Bakabon,"['Slice of Life', 'Comedy']"
10712,Groizer X,"['Mecha', 'Sci-Fi']"
9782,Fushigi na Melmo,"['Magic', 'Shoujo']"
4163,Fate/Apocrypha Recaps,"['Action', 'Historical', 'Supernatural', 'Drama', 'Magic', 'Fantasy']"
11190,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,['Kids']
11316,Doraemon (2005) Specials,"['Comedy', 'Seinen']"
4637,Cluster Edge,"['Action', 'Fantasy', 'Military', 'Sci-Fi']"
9598,Chibi Kero: Kerobouru no Himitsu!?,['Comedy']
8039,Cardfight!! Vanguard: Zoku Koukousei-hen,"['Action', 'Game', 'Shounen']"
4852,Burn Up! W,"['Sci-Fi', 'Comedy', 'Ecchi', 'Mecha', 'Shounen']"
2362,Boku wa Imouto ni Koi wo Suru,"['Romance', 'Shoujo']"
4411,Black Magic M-66,"['Action', 'Mecha', 'Military', 'Sci-Fi']"
10310,Bakusou Kyoudai Let's & Go Special,"['Adventure', 'Cars', 'Shounen', 'Sports']"
5134,Aru Tabibito no Nikki Specials,"['Adventure', 'Fantasy']"
2163,Yu☆Gi☆Oh! Zexal,"['Action', 'Fantasy', 'Game', 'Shounen']"
6202,Yichang Shengwu Jianwenlu,"['Supernatural', 'Vampire']"
9957,Yuki,"['Adventure', 'Demons', 'Fantasy']"
3127,HHH Triple Ecchi,['Hentai']
5617,Real Eroge Situation! The Animation,['Hentai']
1301,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?","['Sci-Fi', 'Romance']"
3183,Hatsu Inu The Animation,['Hentai']
7107,Ecchi na Onee-chan ni Shiboraretai,['Hentai']
3448,Resort Boin,['Hentai']
2852,Oni Chichi: Re-birth,['Hentai']
9293,Tetsuwan Atom: Uchuu no Yuusha,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']"
7636,Megane no Megami,['Hentai']
6626,Kimi Omou Koi,['Hentai']
3807,Mizugi Kanojo The Animation,['Hentai']
5102,Dokidoki Little Ooyasan,['Hentai']
3384,Kyonyuu Fantasy,"['Harem', 'Hentai', 'Demons', 'Supernatural', 'Fantasy']"
3625,Fella Pure: Mitarashi-san Chi no Jijou The Animation,['Hentai']
3352,Oni Chichi: Rebuild,['Hentai']
4562,Youkoso! Sukebe Elf no Mori e,"['Harem', 'Hentai', 'Supernatural', 'Fantasy']"
3187,Baku Ane: Otouto Shibocchau zo! The Animation,['Hentai']
6444,Seikatsu Shuukan The Animation,['Hentai']
437,Sakamichi no Apollon,"['Drama', 'Josei', 'Music', 'Romance', 'School']"
386,Perfect Blue,"['Dementia', 'Drama', 'Horror', 'Psychological']"
2681,Natsume Yuujinchou Movie: Utsusemi ni Musubu,"['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']"
809,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"['Drama', 'Magic', 'Psychological', 'Thriller']"
10624,Shiroi Kiba White Fang Monogatari,"['Adventure', 'Historical', 'Drama']"
590,Kino no Tabi: The Beautiful World,"['Action', 'Adventure', 'Psychological', 'Slice of Life']"
5453,Shin Chuuka Ichiban!,"['Comedy', 'Shounen']"
1697,Kingdom 2nd Season,"['Action', 'Military', 'Historical', 'Seinen']"
5765,Saint October,"['Adventure', 'Fantasy']"
261,Katanagatari,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']"
2018,Gintama°: Aizome Kaori-hen,"['Comedy', 'Parody']"
339,Evangelion: 2.0 You Can (Not) Advance,"['Action', 'Sci-Fi', 'Mecha']"
353,Steins;Gate: Oukoubakko no Poriomania,"['Sci-Fi', 'Comedy', 'Thriller']"
6017,Recorder to Randoseru Mi☆ Special,"['Slice of Life', 'Comedy', 'School', 'Seinen']"
3935,Queen's Blade OVA,"['Action', 'Adventure', 'Ecchi', 'Fantasy']"
342,Shirobako,"['Comedy', 'Drama']"
5846,Pokemon XY SP: Road to Kalos,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
4124,Phantasy Star Online 2: Episode Oracle,"['Action', 'Sci-Fi', 'Space']"
506,Shelter,"['Sci-Fi', 'Music']"
288,Ookami to Koushinryou II,"['Adventure', 'Historical', 'Romance', 'Fantasy']"
9521,Ougon Bat,"['Action', 'Sci-Fi', 'Super Power']"
6997,Penguin Musume♥Heart Special,"['Comedy', 'Ecchi', 'School', 'Slice of Life']"
2817,Mo Dao Zu Shi 2,"['Action', 'Comedy', 'Historical', 'Mystery', 'Supernatural']"
440,Grand Blue,"['Slice of Life', 'Comedy', 'Seinen']"
11893,Nanatsu no Umi no Tico Specials,"['Adventure', 'Slice of Life']"
5504,Mahou Shoujo Pretty Sammy,"['Comedy', 'Parody', 'Magic', 'Fantasy']"
10145,Muu no Hakugei,"['Action', 'Fantasy', 'Sci-Fi']"
9469,Mahoutsukai Sally 2,"['Comedy', 'Magic', 'Shoujo']"
9104,Mahou Shoujo Lalabel,"['Slice of Life', 'Magic', 'Comedy', 'Shoujo']"
9941,Mahou no Tenshi Creamy Mami: Long Goodbye,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']"
4672,Magical Suite Prism Nana,['Magic']
12014,Kuruneko: Kurunekobin,"['Comedy', 'Slice of Life']"
4621,Kara no Kyoukai: Manner Movies,"['Action', 'Comedy']"
2739,Futari Ecchi,"['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Slice of Life']"
10139,Doraemon: Treasure of the Shinugumi Mountain,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']"
7692,Daishizen no Majuu: Bagi,"['Action', 'Romance', 'Sci-Fi']"
6961,CMFU Xueyuan: Wangzi Peng Peng Qiu,"['Romance', 'School', 'Sports']"
5260,Casshern: Robot Hunter,"['Adventure', 'Mecha', 'Sci-Fi']"
4268,Choujuushin Gravion,"['Action', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']"
8830,Battle Spirits: Heroes,"['Game', 'Sci-Fi']"
6067,Bannou Bunka Neko-Musume DASH!,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi']"
11895,Android Girl feat. Hatsune Miku,['Music']
5354,.hack//Versus: The Thanatos Report,"['Action', 'Game', 'Sci-Fi']"
